,Zeolite,Meta-learning T_max,Meta-learning Delta_n,Langmuir T_max,Langmuir Delta_n,Sips T_max,Sips Delta_n,Quadratic T_max,Quadratic Delta_n,DSL T_max,DSL Delta_n
108,12721,46.600000000000016,22.10267665799215,45.0,32.03970465652311,45.0,32.381169652861,46.90000000000003,26.152132293488204,45.0,31.913754796903966
109,595,45.0,23.416320572954053,45.0,32.98867354385221,45.0,32.54872832290494,45.0,28.831080770414708,45.0,26.0656121730026
110,10935,88.91250000000059,15.151786339034448,89.40000000000063,18.691287195883344,80.80000000000051,16.477969258685224,100.8000000000008,14.253446779046032,101.5000000000008,13.952038227009186
111,3219,64.30000000000028,19.131868559734606,63.90000000000027,24.615486433753397,60.40000000000022,24.00013795351076,70.60000000000036,19.42133452259212,45.0,18.168786382597325
112,2312,51.137500000000095,21.055925910608572,50.60000000000008,29.281693461314987,48.200000000000045,29.561699513999784,54.500000000000135,23.52533758227018,45.0,20.515651082914708
113,12880,79.41250000000049,16.801535935313225,77.50000000000045,21.366739343782555,71.40000000000038,19.853159121055572,87.80000000000061,16.46341030088617,90.10000000000065,15.276774271440296
114,738,45.0,23.793583193128942,45.0,31.828284597319005,45.0,31.210641240995763,45.0,29.088111257475255,45.0,28.306727743070958
115,12961,45.81250000000002,22.408383835435295,45.0,32.6217473506149,45.0,32.56702933303678,45.0,27.28888068191373,45.0,24.35232863418424
116,718,45.0125,23.341682805536717,45.0,33.08690581313932,45.0,32.63340888015592,45.0,28.795426702421544,45.0,30.96334586135709
117,783,45.0,23.79915591865145,45.0,31.63345656387174,45.0,31.042104101103185,45.0,29.03018507949674,45.0,27.948056554716466
118,6407,66.35000000000029,19.217764534495046,66.2000000000003,24.55462489670246,61.500000000000234,23.676179385709776,74.00000000000041,19.11591651950431,45.0,22.014195775907872
119,6498,53.86250000000013,20.480196381809414,54.80000000000014,27.904282262661617,51.9000000000001,27.91264661054531,59.400000000000205,22.28003067675385,45.0,20.343320226591466
120,12616,46.36250000000002,22.155008133238862,45.0,32.01651892654264,45.0,32.338918065946935,46.700000000000024,26.22254637010249,45.0,23.143050527494786
121,8415,45.175,23.05191872258089,45.0,33.06339583389127,45.0,32.69973311416471,45.0,28.484271383207677,45.0,31.371831273954747
122,11269,47.26250000000003,21.805465704133805,45.80000000000001,31.42431094961555,45.0,32.07116065017545,48.40000000000005,25.572519608693213,45.0,23.835379934233067
123,1074,50.68750000000008,20.79762834189961,48.800000000000054,29.43651628389371,45.300000000000004,30.214248218206414,52.50000000000011,23.63247055319516,45.0,22.920550680082677
124,11110,72.73750000000041,17.597343299769577,70.00000000000036,22.919995863046996,65.40000000000029,21.896204933060428,77.90000000000046,17.934782486626982,80.1000000000005,16.833219726390166
125,9737,47.36250000000004,21.7172132909063,46.100000000000016,31.195497329660746,45.0,31.83045706741178,49.10000000000006,25.237886466636706,45.0,22.961522436064122
126,12905,50.737500000000075,20.794109362741032,49.20000000000006,29.374688953816918,45.1,30.29967638650811,52.90000000000011,23.581709988785626,45.0,24.283364629667638
127,12735,75.01250000000044,16.691479104602028,73.0000000000004,21.49434093248453,67.50000000000031,20.305046304015065,82.30000000000052,16.642848378065874,85.00000000000057,15.226543378788726
128,9343,89.91250000000065,12.303039525082395,89.70000000000064,15.381965125245795,81.70000000000053,13.640385421677351,101.2000000000008,11.67664575714674,102.30000000000081,11.149217514663848
129,4321,45.97500000000001,22.491303288595194,45.0,32.66655669204557,45.0,32.80468115798795,45.400000000000006,26.970137498375113,45.0,23.807042455595372
130,12863,51.43750000000009,20.91775674671029,50.40000000000008,29.2866386600208,47.400000000000034,29.738959991405313,54.30000000000013,23.453767009797037,48.40000000000005,29.570656129078955
131,57,73.5250000000004,16.860310139387764,71.50000000000037,21.76014997237313,67.60000000000032,20.814804736627288,79.3000000000005,17.218262671778817,79.8000000000005,17.12721935246314
132,5419,50.162500000000065,21.452883841773,49.90000000000007,29.847369600084384,47.60000000000004,30.184237735538453,53.100000000000115,24.184636447323268,45.0,20.893958425444005
133,12759,46.08750000000001,22.22049302972805,45.0,32.31934485427701,45.0,32.43535552017057,45.0,26.79549155227506,45.0,31.77672705642545
134,6127,47.48750000000004,21.785391374560348,46.30000000000002,31.297087110068865,45.0,31.983224248808263,48.900000000000055,25.484600210410715,45.0,23.919774389189122
135,11345,45.4875,22.732881659961567,45.0,32.96889433852994,45.0,32.75612578384244,45.0,27.90046629897916,45.0,31.67990431777799
136,7535,62.06250000000024,19.67926755526705,60.800000000000225,25.776238522189637,57.50000000000018,25.35521972898941,66.90000000000032,20.358390673341248,45.0,19.03245387069547
137,7104,45.0,23.674919980555416,45.0,31.798600530546544,45.0,31.24460921279752,45.0,28.97277770034635,45.0,28.429116582792638
138,3337,48.23750000000004,21.216947608480424,48.40000000000005,30.164549180226416,45.50000000000001,30.78376077811957,51.30000000000009,24.49206481893302,45.0,23.952796316069005
139,5428,45.86250000000001,22.485106881200547,45.0,32.616546010893224,45.0,32.74199614517057,45.50000000000001,26.835921041181095,45.0,32.20039877883756
140,7697,60.72500000000022,20.105875584719893,58.000000000000185,26.958153736941995,54.20000000000013,26.744195493760166,63.90000000000027,21.227592756995584,45.0,22.096804952543614
141,6284,45.40000000000001,22.861309409017817,45.0,33.08653960220182,45.0,32.78039488784635,45.0,28.209403371733067,45.0,31.593427038114903
142,13487,60.81250000000023,19.692102890765163,58.30000000000019,26.270059983829707,53.60000000000012,26.110446679882614,65.10000000000028,20.477418347933337,45.0,22.700661992948888
143,9426,73.11250000000041,16.24070007537545,70.10000000000036,21.101173231453096,65.00000000000028,20.153736418890233,78.50000000000048,16.458547692345363,81.30000000000052,15.085868221324313
144,6949,45.0,23.378658267336725,45.0,33.1801198481735,45.0,32.89683661453092,45.0,28.66305289260709,45.0,31.51391730300748
145,8737,63.01250000000026,19.680936355157947,61.20000000000023,25.851877093257873,56.90000000000017,25.36713014455715,67.90000000000032,20.256958658759487,45.0,22.37888655654752
146,13257,45.0,23.27162267194355,45.0,32.51001868240201,45.0,31.971005773466466,45.0,28.717351293485997,45.0,30.08747611038053
147,10,66.40000000000029,19.004819125254837,67.50000000000031,24.070442422179127,63.90000000000027,23.24213629032078,74.50000000000043,18.998620791676228,75.80000000000044,18.445669037639316
148,3824,62.37500000000024,18.68558501120927,60.900000000000226,24.392450071850448,56.80000000000017,23.985849466900188,67.50000000000031,19.15213034942522,45.0,20.673858022611974
149,3221,78.45000000000049,17.312325901790267,76.40000000000045,22.117378988145227,70.80000000000037,20.682005892316173,86.10000000000059,17.12467021639007,87.70000000000061,16.296216064835086
150,940,47.13750000000003,21.51370452478449,45.300000000000004,31.10779336896325,45.0,31.7515195368942,47.70000000000004,25.40989309879372,45.0,24.37941489211881
151,9770,62.43750000000024,18.948815325283324,61.00000000000023,24.784050749893282,57.00000000000017,24.366941665286785,68.20000000000033,19.30225597093987,45.0,20.60422072402799
152,4327,46.662500000000016,22.146487245284792,45.0,32.1742604731735,45.0,32.52582488052213,46.60000000000002,26.388629167301495,45.0,24.054570531767247
153,5838,73.98750000000042,17.11873565942827,71.60000000000038,22.077874417362608,66.4000000000003,20.978069310394048,80.80000000000051,17.125387280840986,70.40000000000036,22.256823392704476
154,2959,103.50000000000082,12.301180602621136,98.30000000000075,16.285947589605776,91.20000000000066,13.984180822145785,110.90000000000094,12.073850040472983,109.90000000000092,12.514628618137309
