,material,pressure,temperature,delta_e,delta_e_err,delta_h,delta_h_err,delta_pv,delta_pv_err,delta_gt,delta_gt_err,q_st,q_st_err
126,MRE-0,1.0,92.4,-5.158393961300982,0.001145056866395766,-5.927966047533641,0.0010557868957374872,-0.7695720862326576,8.926997065811237e-05,-1.9080239039951832,0.004771862521092296,-5.93772285692825,0.013021345903574844
127,MSE-0,1.0,92.4,-4.217527426131412,0.0071554086751985935,-4.986949952510254,0.006928127834607167,-0.7694225263788412,0.00022728084059142617,-2.0251357566739854,0.0022635599114417815,-5.053556596541204,0.04806787109401167
128,MSO-0,1.0,92.4,-4.918039620837671,0.0064880951488954786,-5.687717605032875,0.006151179735829793,-0.7696779841952031,0.00033691541306563044,-2.098434424777407,0.005061198549896506,-5.756547939671531,0.019725689435142524
129,MTF-0,1.0,92.4,-5.740088392211974,0.005631291069438049,-6.5093877455251015,0.006056106976378484,-0.7692993533131278,0.00042481590694026794,-2.15957705922887,0.005249818301398257,-6.686989995491925,0.003825445334552313
130,MTN-0,1.0,92.4,-6.758762452449391,0.01059198789152438,-7.528150387648172,0.010682728010084297,-0.7693879351987809,9.074011856019526e-05,-2.784253354711624,0.0004289471615834817,-6.797586282995097,0.013092628668991413
131,MTT-0,1.0,92.4,-5.044501972735175,0.003112506495106082,-5.813469903823147,0.002747528518540765,-0.7689679310879727,0.0003649779765653727,-1.942471138071244,0.022818034913128393,-5.788386958898977,0.08935733113170219
132,MTW-0,1.0,92.4,-4.84277321212925,0.01510220948379093,-5.611853136521981,0.014743477703277552,-0.7690799243927315,0.0003587317805133772,-1.9294480864874757,0.004429116800655719,-5.560116903916941,0.00595278760896889
133,MVY-0,1.0,92.4,-4.3181490968153415,0.0241999875546286,-5.087811021973431,0.024406577345959857,-0.7696619251580901,0.000206589791331091,1.0607547905539274,0.07104968413009427,-5.138831616267141,0.015406390074012677
134,MWF-0,1.0,92.4,-6.532374268564385,0.010053660978299739,-7.301794589754039,0.010449929575213623,-0.7694203211896534,0.0003962685969138846,-2.7018346539636466,0.002378134776759966,-6.537649040798559,0.0012331759890611416
135,MWW-0,1.0,92.4,-4.92395599463398,0.0019334544017928224,-5.692819978820534,0.0026230969698195494,-0.7688639841865539,0.0006896425680268381,-2.2780135244171253,0.01847487283004212,-5.5508102125613785,0.0386408584126694
136,NAB-0,1.0,92.4,-6.26551978119341,0.005382811391083209,-7.034278547279168,0.0058091666538402364,-0.7687587660857585,0.00042635526275702773,-2.0986771194622365,0.01946493875307098,-7.013126762945621,0.006684124719215756
137,NAT-0,1.0,92.4,-5.69376979724389,0.0037456149820491724,-6.463788411033169,0.003777376956858536,-0.7700186137892799,3.17619748094744e-05,-2.5135334447314133,6.0108827040883384e-05,-6.46155319450658,0.05274456620994439
138,NES-0,1.0,92.4,-4.424925917940771,0.006551147144800318,-5.194237431370627,0.0064988690314500275,-0.769311513429856,5.2278113349901734e-05,-2.043344235870453,0.02072861774163104,-5.291693696198058,0.09779336405752792
139,NON-0,1.0,92.4,-5.134244028223735,0.011071863098843782,-5.904238853527374,0.010760794227266057,-0.7699948253036395,0.00031106887157777985,-2.068685805511995,0.015663008673874712,-5.972572832881649,0.008190343491301544
140,NPO-0,1.0,92.4,-5.649477723791482,0.007186389872772203,-6.41888051681608,0.006871523608908525,-0.7694027930245988,0.0003148662638637334,-1.476741593098625,0.002376561846689884,-6.42883691402273,0.013377155131895524
141,NPT-0,1.0,92.4,-4.381098276046345,0.034994147086302,-5.1502212299957435,0.035115854636073696,-0.769122953949399,0.00012170754977158804,-1.991021896044692,0.06374449474756694,-4.822290381065914,0.16825572514859966
142,NSI-0,1.0,92.4,-6.276568343105065,0.00499557029747999,-7.045818943805227,0.005318897725859806,-0.7692506007001614,0.000323327428379816,-1.9485033009857151,0.005858810439406725,-7.099733906038987,0.019975408790515292
143,OBW-0,1.0,92.4,-4.095178220000454,0.009029360678942222,-4.864191511012832,0.008836634177066927,-0.7690132910123786,0.00019272650187540652,-2.0070540585877694,0.011909507833978927,-4.38983411363326,0.059745842537901606
144,OFF-0,1.0,92.4,-5.096688693873828,0.017399767004290023,-5.865946713901341,0.017474952970272017,-0.7692580200275128,7.51859659818277e-05,-2.2514768230607736,0.02310352464953791,-5.278428474953018,0.08751646210140329
145,OKO-0,1.0,92.4,-4.506264277212519,0.01577388695430093,-5.275228000177378,0.015881474981867427,-0.7689637229648583,0.00010758802756660746,-2.0910306527149194,0.01068818407880645,-5.303627139128913,0.03877134944256655
146,OSI-0,1.0,92.4,-4.366265621857279,0.0091772247644486,-5.135302344493334,0.008486544350748026,-0.7690367226360542,0.0006906804137003508,-1.7047516729690235,0.004678942364998773,-5.243603832586031,0.0291080802293604
147,OSO-0,1.0,92.4,-3.900830396641184,0.0008854333598202757,-4.670545817320161,0.00038865110328734076,-0.7697154206789772,0.000496782256533157,-1.9062812507788083,0.013688312607290087,-4.631787185627172,0.017884598628118198
148,OWE-0,1.0,92.4,-5.612943091944642,0.007908703154642094,-6.382265894025291,0.008452438420628816,-0.76932280208065,0.0005437352659867778,-2.4080043421961177,0.005596404566255543,-6.298904992277194,0.08562463801913855
149,PAU-0,1.0,92.4,-6.5614727164751026,0.02789407970233615,-7.330803304588278,0.028383541497968068,-0.7693305881131749,0.0004894617956318625,-2.6884834294870834,0.012288890507293093,-6.917368154551084,0.18834478041677016
150,PCR-0,1.0,92.4,-5.9212152362257875,0.0005633086637168994,-6.690752601674625,0.0002807969565208346,-0.7695373654488379,0.00028251170719595375,-2.2995719663181378,0.004203159262492928,-6.640855273394011,0.07022137922554172
151,PHI-0,1.0,92.4,-6.489020510930507,0.036011645727315855,-7.257852111778535,0.03522895728227615,-0.7688316008480277,0.0007826884450399252,-2.6906846166018843,0.02947003021668615,-6.961824127466656,0.15264794210724064
152,PON-0,1.0,92.4,-5.788853052279874,0.00047170281227826294,-6.558450028971174,0.0002812002104244371,-0.7695969766912987,0.00019050260185393686,-2.3338153659155143,0.008199650283222226,-6.591954022234795,0.009222014479512097
153,POS-0,1.0,92.4,-4.1970627871029045,0.0023445531345434034,-4.965959148078163,0.002674532572914501,-0.7688963609752588,0.00032997943837115296,-2.0277093313439094,0.023536992611901564,-5.004593933755368,0.06443387866469896
154,PSI-0,1.0,92.4,-5.339714627105215,0.003495321961958897,-6.109237035096564,0.003340193023301019,-0.7695224079913496,0.00015512893865787802,-1.625757730560831,0.00010755832377062902,-6.14658959712974,0.006053576114148474
155,PUN-0,1.0,92.4,-4.781843118945674,0.0009712653400884008,-5.550652945067487,0.0007038069348817011,-0.7688098261218129,0.0002674584052066997,-2.300719322787189,0.006836123207084599,-5.651451333857809,0.06663136828967309
156,RHO-0,1.0,92.4,-7.07555470252809,0.05390233283256585,-7.844878031837139,0.054378141710445416,-0.7693233293090491,0.00047580887787962434,-2.5974469228010175,0.0048079258933335645,-5.12939815330273,0.43508250101535584
157,RRO-0,1.0,92.4,-5.65151944801781,0.01773473082464294,-6.420813560881543,0.017610582200854097,-0.7692941128637336,0.00012414862378856695,-2.199047702818204,0.03634231331653681,-6.490938722592945,0.01649073981224669
158,RSN-0,1.0,92.4,-6.526117933457154,0.026600800001757463,-7.295202485250968,0.02665475851749788,-0.7690845517938132,5.395851574069299e-05,-2.5420153360229465,0.023329070124675555,-7.0742871795468645,0.1621313809042233
159,RTE-0,1.0,92.4,-5.254433023117242,0.011289307701201512,-6.023894993914529,0.011554901691758879,-0.7694619707972861,0.0002655939905575333,-2.3430713443436355,0.014950248587973336,-6.0917048828180835,0.0435607554127988
160,RTH-0,1.0,92.4,-4.723614761238267,0.0074922408784661165,-5.492024973371655,0.0071480241638166575,-0.7684102121333889,0.00034421671464912595,-2.2760756451690867,0.001718729796827967,-5.534513185736838,0.01922289079170625
161,RWR-0,1.0,92.4,-7.183165490875373,5.829161907078273e-05,-7.952082717915982,0.0002396668729742757,-0.7689172270406088,0.0002979584920450584,-2.7201967313613507,0.002262861016804507,-7.9956637690833094,0.10334310499759658
162,RWY-0,1.0,92.4,-2.491971906237116,0.03874974827257982,-3.260916539749373,0.03870693606681086,-0.7689446335122573,4.281220576896061e-05,-1.2416199987440408,0.055590116680646506,-3.0825861822977902,0.1244524221892851
163,SAF-0,1.0,92.4,-4.179837941747216,0.008412240007525273,-4.94921857209028,0.008266710120235388,-0.7693806303430644,0.00014552988728977478,-1.6292496518326338,0.0006364919534316282,-5.004149377846202,0.03527017371393848
164,SAO-0,1.0,92.4,-3.4514990851691243,0.010887124633448542,-4.22063639990807,0.010722046326503865,-0.7691373147389462,0.00016507830694467707,-1.8151897395898315,0.031766902815322684,-4.284543741920068,0.060145571259791364
165,SAS-0,1.0,92.4,-4.154414663136012,0.0016915035698499281,-4.92415538390491,0.001638671478741749,-0.7697407207688987,5.283209110817921e-05,-2.073489450646293,0.008671040425276777,-5.041313836366029,0.043845399943368335
166,SAT-0,1.0,92.4,-4.768773315766127,0.008717349772596972,-5.53804971483849,0.008532217243205409,-0.7692763990723619,0.00018513252939195146,-2.144955476157481,0.0007801486535374824,-5.495835452493177,0.03051491530493422
167,SAV-0,1.0,92.4,-4.515812325708735,0.0010965778255123126,-5.284919629556053,0.0011088222019912664,-0.7691073038473177,1.2244376479009222e-05,-2.1601145766709267,0.014407483713182234,-5.420219065144455,0.03099127964223536
168,SBE-0,1.0,92.4,-5.107049646866907,0.05766286530978659,-5.875881195939657,0.057757467559653275,-0.7688315490727511,9.460224986657106e-05,-1.9135691737575924,0.04146369485356782,-4.619365827196944,0.1562295259031652
169,SBN-0,1.0,92.4,-6.192086136937043,5.077369952699584e-05,-6.961399050516494,0.00013831353062832008,-0.7693129135794521,8.753983110132424e-05,-2.837493227687151,0.001909404106640089,-7.112811309296863,0.01917598012942401
170,SBS-0,1.0,92.4,-3.486639698897646,0.030496870077789007,-4.255632106430799,0.03053815389862491,-0.7689924075331522,4.128382083551374e-05,-1.6889527261549917,0.016726147634801403,-4.164171042642932,0.011394746995949225
171,SBT-0,1.0,92.4,-3.366883443652813,0.005483939430296569,-4.13589406004085,0.005181216967203639,-0.7690106163880375,0.00030272246309287487,-1.6754257542458575,0.012033927258234713,-4.139592538447854,0.07864373439130956
172,SEW-0,1.0,92.4,-4.998654661086032,0.01119159973535,-5.7677838662298555,0.011598763301886805,-0.7691292051438239,0.0004071635665366946,-2.216567445823973,0.016884900961665616,-5.5822256456936294,0.05884967360071647
173,SFE-0,1.0,92.4,-4.244390263698955,0.0014099456665910282,-5.013169349423848,0.0016978965624963038,-0.7687790857248923,0.00028795089590516465,-1.8039207966295843,0.0013406608974227963,-5.074430861073347,0.04722248058781764
174,SFF-0,1.0,92.4,-4.643527724387276,0.00839754042539198,-5.4130151594133356,0.008514875406782085,-0.7694874350260599,0.00011733498139021581,-2.1653837957104316,0.003487912087474232,-5.410850266306551,0.013524721163488351
175,SFG-0,1.0,92.4,-4.663084372217261,0.002419894381490817,-5.432507736218072,0.001689453500717697,-0.76942336400081,0.000730440880773009,-1.9668613583099708,0.010434737677129546,-5.325633211112509,0.08001303030967621
176,SFH-0,1.0,92.4,-3.757955944010146,0.006743587224870673,-4.5270301836398,0.006886000665611736,-0.7690742396296537,0.00014241344074145124,-1.58533697422867,0.022413026677064907,-4.557725334685578,0.03921569159864324
177,SFN-0,1.0,92.4,-3.7597125246678837,0.026599967660809076,-4.5290415599361555,0.026673125135751263,-0.7693290352682722,7.315747494224256e-05,-1.5900896694661293,0.03637227711090074,-4.492499873760922,0.03114587412208225
178,SFO-0,1.0,92.4,-5.4600886356876295,0.04516939421655541,-6.228453225227966,0.04541377178862094,-0.7683645895403365,0.0002443775720654129,-2.285474319409502,0.0042561405349472725,-5.7979701845095475,0.11448680663632604
179,SFS-0,1.0,92.4,-4.681805099181002,0.004476321771256675,-5.450989139994316,0.004544863399824628,-0.7691840408133142,6.854162856773094e-05,-2.115059728673449,0.0013408335427744777,-5.220453778591747,0.06391078279317108
180,SFV-0,1.0,92.4,-5.020644839143632,0.0010928235069180836,-5.789863828916506,0.0007452077002594315,-0.7692189897728736,0.0003476158066587076,-2.2383397103521965,0.0049982508042880625,-5.807249178994274,0.0761534059509894
181,SGT-0,1.0,92.4,-5.144316525802372,0.00813327715838641,-5.9131494514958165,0.008124791206517656,-0.768832925693444,8.48595186897505e-06,-2.3388316413294725,0.0058651709875783276,-5.994779965540776,0.013357315302161776
182,SIV-0,1.0,92.4,-6.202479353471908,0.00876219020798219,-6.971603664777617,0.008656285209021952,-0.7691243113057094,0.0001059049989604599,-2.6078697604052263,0.017850352237304357,-6.952652112162875,0.0804281974347747
183,SOD-0,1.0,92.4,-6.035565885605834,0.0030136770737554386,-6.805405353588368,0.0027445428335126643,-0.7698394679825343,0.0002691342402426633,-2.571538134920771,0.0003628336467058624,-6.723445189496212,0.005935259408064386
184,SOF-0,1.0,92.4,-5.897951226760616,0.009750054522947416,-6.668035891577299,0.00928573706732605,-0.7700846648166828,0.0004643174556216434,-2.5651410771957455,0.013958709697051042,-6.2144654291518036,0.21298462117234251
185,SOS-0,1.0,92.4,-4.733746030175073,0.008888747168363409,-5.503078843684854,0.008917856133900504,-0.7693328135097811,2.91089655374277e-05,-1.8073110938116843,0.014457880205879459,-5.525941425171281,0.022088989041234797
186,SSF-0,1.0,92.4,-3.999198906109368,0.034307745352299746,-4.767907020158519,0.03431261381134698,-0.7687081140491514,4.868459047291385e-06,-1.7528016051919424,0.007624779079000277,-4.633844296046559,0.014954620670073027
187,SSY-0,1.0,92.4,-4.226644977167953,0.0012450342386740587,-4.995850042942065,0.0005106636522103081,-0.7692050657741114,0.0007343705864639172,-1.7738557300019369,0.019120771294978467,-5.07104071932717,0.039317654485746534
188,STF-0,1.0,92.4,-4.7734953609255895,0.005252585719643044,-5.5428496785633845,0.00463969024055455,-0.7693543176377953,0.0006128954790883268,-2.2383910415788417,0.0021760550627227815,-5.587715813748485,0.0009935549509414443
189,STI-0,1.0,92.4,-4.888362765946601,0.0018423956784014983,-5.6578212332081925,0.0021533912675342215,-0.7694584672615918,0.0003109955891327787,-2.27854173473969,0.0067064474096085736,-5.647172616069362,0.0752070256425359
190,STO-0,1.0,92.4,-4.365574406049985,0.005667912635690886,-5.135597946471398,0.0054756494226402275,-0.7700235404214135,0.00019226321305093608,-1.7668283877418176,0.005508498994507116,-5.247885271592564,0.027075724978527838
191,STT-0,1.0,92.4,-4.928392065933197,0.00932460134985691,-5.697321408873707,0.009442628146308696,-0.7689293429405099,0.00011802679645178671,-2.2944706031267854,0.004428293400839722,-5.808554368463437,0.04402420992092848
192,STW-0,1.0,92.4,-5.478325066894479,0.004404953475889872,-6.247847407473516,0.0037314538886232818,-0.769522340579037,0.0006734995872667571,-2.5986646987551714,0.00981145396189853,-6.317749926004268,0.0157218353938422
193,SVV-0,1.0,92.4,-5.787819984957656,0.001233328922254362,-6.5570286059794896,0.001689513816327537,-0.7692086210218336,0.000456184894073175,-2.359638624165986,0.0038154842688602475,-6.563041996748507,0.07844385344625593
194,SZR-0,1.0,92.4,-4.918110095199881,0.01783565860089187,-5.6866763730224275,0.018206941605671823,-0.768566277822546,0.00037128300478006526,-2.0185203129532168,0.030634679604083392,-5.75676336947082,0.0094656863459881
195,TER-0,1.0,92.4,-5.0931389194386245,0.009506824505393308,-5.862119978737926,0.009296187166115022,-0.7689810592993027,0.00021063733927823014,-2.3193113453108145,0.006146737453855522,-5.8444173460520785,0.026258635693200638
196,THO-0,1.0,92.4,-5.542784976891092,4.380828488548261e-05,-6.311884770844656,0.0005780487776201326,-0.7690997939535644,0.0005342404927350386,-2.448025415438311,0.00016316663666726683,-6.313406540413404,0.02140973213270403
197,TOL-0,1.0,92.4,-6.374261063940811,0.0299536007851664,-7.143771420554009,0.029899728414823912,-0.769510356613198,5.387237034282233e-05,-2.5713430220108444,0.009924645160937162,-7.146645855730591,0.22899735295276447
198,TON-0,1.0,92.4,-5.184876261864664,0.0014914002561785544,-5.95373607960361,0.0018490953549630262,-0.7688598177389462,0.00035769509878424977,-2.074154869582622,0.005240490487163907,-6.083173863045291,0.033556914946828886
199,TSC-0,1.0,92.4,-3.3295585192282724,0.1787317346064783,-4.099263919311609,0.1784610933584252,-0.7697054000833367,0.00027064124805298295,-1.4387166244083112,0.014440464537446296,-3.8212809151816725,0.038878229814404586
200,TUN-0,1.0,92.4,-4.9319535042397185,0.003444458881612711,-5.70115534120758,0.003138572058136724,-0.7692018369678619,0.0003058868234762646,-2.1857815473701487,0.01783801218790182,-5.62129916338321,0.05127289394221979
201,UEI-0,1.0,92.4,-7.002403133859612,0.00188702433809107,-7.771674212722939,0.0014391288706900873,-0.7692710788633271,0.00044789546740098274,-2.4428465904629437,0.0021207120867829943,-7.285958793092596,0.029465102869009385
202,UFI-0,1.0,92.4,-5.334598554237665,0.006900222042322657,-6.103550629031519,0.007010212509267699,-0.7689520747938536,0.00010999046694509795,-2.317061017336523,0.024089541660800462,-4.818322834419565,0.14158294340940936
203,UOS-0,1.0,92.4,-5.493010266561418,0.004331749373261751,-6.262695035872003,0.0044236575384197785,-0.7696847693105844,9.190816515841638e-05,-2.330663404566729,0.004031744715611962,-6.374660433640473,0.014677028019900451
204,UOV-0,1.0,92.4,-4.271349707051087,0.022449397761119982,-5.040833947774756,0.022661550256206198,-0.7694842407236689,0.0002121524950858822,-2.0511691472979128,0.008440724272379185,-5.04247571079952,0.00847370803710934
205,UOZ-0,1.0,92.4,-6.2520882738802275,0.006028635485617162,-7.021594650984761,0.0062418311230567625,-0.7695063771045332,0.00021319563743965597,-2.405225618914908,8.033533535689585e-05,-7.045682229518855,0.037907937695965455
206,USI-0,1.0,92.4,-4.3237197850102405,0.022545830369281372,-5.091786211432738,0.02296299043219374,-0.7680664264224977,0.00041716006291209196,-2.062888622962103,8.107838862159156e-05,-5.1725924302016555,0.08563739937092407
207,UTL-0,1.0,92.4,-3.8772807598181522,0.018673926623629544,-4.646988952706726,0.018601255029412567,-0.7697081928885735,7.26715942171996e-05,-1.7946315599343179,0.027342708296237195,-4.43956618323211,0.058293917041677634
208,UWY-0,1.0,92.4,-4.867553171724435,0.00283237722049412,-5.636585566644978,0.002583511528673643,-0.7690323949205444,0.00024886569182080986,-2.2079340427004306,0.002849909598935829,-5.449826823632345,0.032921721073241095
209,VET-0,1.0,92.4,-4.367013223945488,0.00048611256931963,-5.136439060397762,0.0015225145141277707,-0.7694258364522737,0.0010364019448081963,-1.6152944584206537,0.000682882021003195,-5.193968012494823,0.051633472722355744
210,VFI-0,1.0,92.4,-2.8332970435684954,0.026346146762862066,-3.6022349970132996,0.02656925653456277,-0.768937953444804,0.00022310977170075796,-1.1031584668513217,0.028702741089715045,-3.664732155762329,0.01564654134991894
211,VNI-0,1.0,92.4,-6.200602667700081,0.005489618131799823,-6.970315311865249,0.004823214734336556,-0.7697126441651687,0.0006664033974635442,-2.23576253861246,0.016760077713232846,-6.9555722441398915,0.10592561780091447
212,VSV-0,1.0,92.4,-6.039154407140039,0.012983629059029944,-6.807798811843739,0.012444810250495042,-0.7686444047036995,0.0005388188085345136,-2.2675078019003365,0.006449803908171514,-6.787156975188598,0.06586892993776461
213,WEI-0,1.0,92.4,-5.713212145674431,0.009255334777031443,-6.483005671053497,0.009480886912475839,-0.7697935253790655,0.00022555213544411812,-2.122367715360511,0.016445362298232125,-6.490180452418389,0.058192169432008
214,YUG-0,1.0,92.4,-6.270327961056212,0.0022359695439493343,-7.039210875124899,0.0017152519552925405,-0.7688829140686864,0.0005207175886567383,-2.274384492494194,0.006923417811709687,-7.036482025986245,0.00037903293041896546
215,ZON-0,1.0,92.4,-5.938651241486671,0.005753325183014635,-6.7078250203341,0.005590769335928947,-0.7691737788474291,0.00016255584708579907,-2.3719149992992357,0.006520315968921331,-6.612573571103589,0.005763221145810515
