,Zeolite,Optimal temperature (K),Optimal temperature error (K),Tank capacity (mol),Tank capacity error (mol),Excess capacity (mol),Excess capacity error (mol)
99,JOZ-0,160.0,0.0,16.033192347836497,0.1618837779362673,-14.697242195368679,0.1618837779362673
100,JRY-0,160.0,0.0,17.10159801003933,0.16928343810702823,-13.628836533165845,0.16928343810702823
101,JSR-0,160.0,0.0,29.841018207788466,0.23555341788059275,-0.8894163354167057,0.23555341788059275
102,JST-0,160.0,0.0,29.023645561408998,0.21818716894287768,-1.7067889817961772,0.21818716894287768
103,JSW-0,160.0,0.0,17.85774264614582,0.17362056551874552,-12.872691897059351,0.17362056551874552
104,KFI-0,160.0,0.0,28.418929447436334,0.1122345565608264,-2.3115050957688403,0.1122345565608264
105,LAU-0,160.0,0.0,15.177628851401806,0.15441443473405483,-15.552805691803368,0.15441443473405483
106,LEV-0,160.0,0.0,21.799443473100666,0.1617210004140513,-8.930991070104511,0.1617210004140513
107,LIO-0,160.0,0.0,15.508547892653944,0.13327011466655256,-15.221886650551232,0.13327011466655256
108,LOS-0,160.0,0.0,19.66979555387497,0.12167076360668053,-11.060638989330204,0.12167076360668053
109,LOV-0,160.0,0.0,23.807945979356766,0.18993431127225344,-6.922488563848409,0.18993431127225344
110,LTA-0,160.0,0.0,27.922536467432977,0.20339258313919953,-2.807898075772198,0.20339258313919953
111,LTF-0,160.0,0.0,21.263303807187086,0.20564017045292718,-9.467130736018094,0.20564017045292718
112,LTJ-0,160.0,0.0,15.187698470008373,0.25634894613307596,-15.542736073196801,0.25634894613307596
113,LTL-0,160.0,0.0,16.94995994448662,0.12902804948253374,-13.780474598718557,0.12902804948253377
114,LTN-0,160.0,0.0,18.198280979895593,0.15655344740806268,-12.532153563309581,0.15655344740806268
115,MAR-0,160.0,0.0,16.556560438489914,0.1119961376400911,-14.173874104715262,0.1119961376400911
116,MAZ-0,160.0,0.0,19.657219103908538,0.1502684772370939,-11.073215439296636,0.1502684772370939
117,MEI-0,160.0,0.0,25.521539432835578,0.21780509665146816,-5.208895110369594,0.21780509665146813
118,MEL-0,160.0,0.0,16.710474164795876,0.1875190050348603,-14.019960378409298,0.1875190050348603
119,MEP-0,160.0,0.0,16.347326048088075,0.28309450069389874,-14.3831084951171,0.28309450069389874
120,MER-0,160.0,0.0,27.083484968376162,0.16694380395210714,-3.6469495748290135,0.16694380395210714
121,MFI-0,160.0,0.0,15.142971283066274,0.17895317174561193,-15.5874632601389,0.17895317174561193
122,MFS-0,160.0,0.0,19.064102611923218,0.06563191036054092,-11.666331931281956,0.06563191036054092
123,MON-0,160.0,0.0,28.653003864455222,0.1519768669161027,-2.077430678749951,0.1519768669161027
124,MOR-0,160.0,0.0,19.837058781957627,0.1291087784413223,-10.893375761247546,0.1291087784413223
125,MOZ-0,160.0,0.0,17.058013219213485,0.1329137332276303,-13.672421323991685,0.13291373322763028
126,MRE-0,160.0,0.0,8.41606486954689,0.1386997549130018,-22.314369673658284,0.13869975491300182
127,MSE-0,160.0,0.0,20.792522944402698,0.1787140207815965,-9.93791159880248,0.17871402078159654
128,MSO-0,160.0,0.0,14.93603538211584,0.10102512468865081,-15.794399161089332,0.10102512468865081
129,MTF-0,160.0,0.0,13.259670729291438,0.09645889893428719,-17.470763813913738,0.0964588989342875
130,MTN-0,160.0,0.0,14.50842478905916,0.056111181524111556,-16.222009754146015,0.056111181524111965
131,MTT-0,160.0,0.0,14.219932162427904,0.1355438757159295,-16.51050238077727,0.13554387571593027
132,MTW-0,160.0,0.0,17.587366994524,0.19395625196663374,-13.143067548681172,0.19395625196663374
133,MVY-0,160.0,0.0,8.035770117652415,0.36453397023214956,-22.69466442555276,0.3645339702321493
134,MWF-0,160.0,0.0,26.955978518891335,0.24196295207805515,-3.7744560243138388,0.24196295207805515
135,MWW-0,160.0,0.0,21.53734310441017,0.1977237015390287,-9.193091438795003,0.1977237015390287
136,NAB-0,160.0,0.0,27.521477332448963,0.5821154596161425,-3.208957210756213,0.5821154596161425
137,NAT-0,160.0,0.0,21.756215050268175,0.23173899225875547,-8.974219492937001,0.2317389922587555
138,NES-0,160.0,0.0,21.14576508822441,0.14909392146774755,-9.584669454980762,0.14909392146774755
139,NON-0,160.0,0.0,16.20218743305206,0.06506538083105007,-14.528247110153112,0.06506538083105007
140,NPO-0,160.0,0.0,13.149655628335477,0.12813027966190696,-17.580778914869697,0.12813027966190652
141,NPT-0,160.0,0.0,28.263587605834005,0.5263601780873867,-2.4668469373711663,0.5263601780873868
142,NSI-0,160.0,0.0,20.589478976035117,0.09879998701660322,-10.140955567170057,0.09879998701660322
143,OBW-0,160.0,0.0,28.246756126832963,0.18707073791092338,-2.4836784163722117,0.18707073791092338
144,OFF-0,160.0,0.0,21.562711555314063,0.1288101285153471,-9.167722987891109,0.1288101285153471
145,OKO-0,160.0,0.0,20.15317016837597,0.2862725750099751,-10.577264374829205,0.2862725750099751
146,OSI-0,160.0,0.0,17.003790014743807,0.14045470936849547,-13.72664452846137,0.14045470936849547
147,OSO-0,160.0,0.0,27.992658057904244,0.2254873077977343,-2.737776485300929,0.2254873077977343
148,OWE-0,160.0,0.0,22.344497144889832,0.07417719051858448,-8.385937398315342,0.07417719051858448
149,PAU-0,160.0,0.0,27.662829988121985,0.27792323061393914,-3.067604555083187,0.2779232306139391
150,PCR-0,160.0,0.0,13.65727227771282,0.09955600360900574,-17.073162265492353,0.09955600360900617
151,PHI-0,160.0,0.0,25.556975579929354,0.2532586235740897,-5.173458963275822,0.25325862357408974
152,PON-0,160.0,0.0,13.480392400455475,0.19983018326966231,-17.2500421427497,0.1998301832696624
153,POS-0,160.0,0.0,23.465206478500367,0.1802458810223239,-7.265228064704807,0.1802458810223239
154,PSI-0,160.0,0.0,7.023233308678865,0.11551021429148098,-23.70720123452631,0.11551021429148145
155,PUN-0,160.0,0.0,26.153335669469833,0.23674257634757892,-4.577098873735341,0.23674257634757892
156,RHO-0,160.0,0.0,28.54230053832531,0.28456630911144976,-2.1881340048798634,0.28456630911144976
157,RRO-0,160.0,0.0,25.261169960069658,0.1152784766313262,-5.4692645831355176,0.1152784766313262
158,RSN-0,160.0,0.0,23.341870231413843,0.23479662793746917,-7.388564311791332,0.2347966279374692
159,RTE-0,160.0,0.0,23.83026691920757,0.13519666455211288,-6.900167623997602,0.1351966645521129
160,RTH-0,160.0,0.0,23.43604558007717,0.15975196294096186,-7.294388963128003,0.1597519629409619
161,RWR-0,160.0,0.0,14.970183029425144,0.14295799921755198,-15.760251513780029,0.14295799921755198
162,RWY-0,160.0,0.0,35.698198440837864,0.4831438956359879,4.967763897632686,0.48314389563598786
163,SAF-0,160.0,0.0,12.326389813601969,0.09898950563581493,-18.4040447296032,0.09898950563581524
164,SAO-0,160.0,0.0,27.424287634420395,0.1663947853610059,-3.3061469087847786,0.16639478536100588
165,SAS-0,160.0,0.0,23.63083997783661,0.1550406535453103,-7.099594565368564,0.1550406535453103
166,SAT-0,160.0,0.0,19.832108318686487,0.49881893023795565,-10.898326224518687,0.49881893023795565
167,SAV-0,160.0,0.0,25.5330407712698,0.15591474087524615,-5.197393771935374,0.15591474087524615
168,SBE-0,160.0,0.0,26.48958244826794,0.2090527540395322,-4.240852094937237,0.2090527540395322
169,SBN-0,160.0,0.0,19.920995339345932,0.11394775176955318,-10.809439203859242,0.11394775176955318
170,SBS-0,160.0,0.0,28.725602488827708,0.3036006710043386,-2.004832054377468,0.3036006710043386
171,SBT-0,160.0,0.0,28.790085390853882,0.28404176134074394,-1.940349152351292,0.28404176134074394
172,SEW-0,160.0,0.0,18.943004538464546,0.1793241548634326,-11.787430004740626,0.17932415486343262
173,SFE-0,160.0,0.0,17.369142662787436,0.11150667648911092,-13.361291880417735,0.11150667648911092
174,SFF-0,160.0,0.0,19.052451324987413,0.1504848309701765,-11.677983218217761,0.1504848309701765
175,SFG-0,160.0,0.0,14.158810005223751,0.14270932714330267,-16.57162453798142,0.1427093271433034
176,SFH-0,160.0,0.0,20.575533765387533,0.2618718109137363,-10.15490077781764,0.2618718109137363
177,SFN-0,160.0,0.0,19.96929990344048,0.16846930641707844,-10.761134639764698,0.16846930641707847
178,SFO-0,160.0,0.0,26.63810643908978,0.18322808648679348,-4.092328104115399,0.18322808648679345
179,SFS-0,160.0,0.0,19.74274790291786,0.19398153191642412,-10.987686640287311,0.19398153191642412
180,SFV-0,160.0,0.0,16.54263973865509,0.1706095521063039,-14.187794804550082,0.1706095521063039
181,SGT-0,160.0,0.0,16.90098661968708,0.11499996112819869,-13.829447923518094,0.11499996112819869
182,SIV-0,160.0,0.0,24.898153528904913,0.21124859964266643,-5.832281014300259,0.21124859964266646
183,SOD-0,160.0,0.0,15.31750268803835,0.291658215301078,-15.412931855166825,0.291658215301078
184,SOF-0,160.0,0.0,23.07334899098873,0.211150051381418,-7.657085552216442,0.211150051381418
185,SOS-0,160.0,0.0,20.705801285839083,0.12321207704510215,-10.024633257366094,0.12321207704510215
186,SSF-0,160.0,0.0,19.745118482995032,0.171013057113845,-10.98531606021014,0.171013057113845
187,SSY-0,160.0,0.0,18.991895679950716,0.10764751146726453,-11.73853886325446,0.10764751146726453
188,STF-0,160.0,0.0,21.396670503640173,0.15051524353462792,-9.333764039564999,0.15051524353462792
189,STI-0,160.0,0.0,23.690434654831886,0.14582216208294954,-7.039999888373287,0.14582216208294954
190,STO-0,160.0,0.0,12.503664387035368,0.11500702112438445,-18.226770156169803,0.11500702112438446
191,STT-0,160.0,0.0,20.724537879776953,0.14100763585662815,-10.00589666342822,0.14100763585662815
192,STW-0,160.0,0.0,22.890374091625215,0.24434650082386844,-7.84006045157996,0.24434650082386844
193,SVV-0,160.0,0.0,16.254670009362698,0.08780104095892141,-14.475764533842476,0.08780104095892141
194,SZR-0,160.0,0.0,17.509247429728507,0.09790362556194752,-13.221187113476665,0.09790362556194752
195,TER-0,160.0,0.0,16.959901482081413,0.20718138563667587,-13.77053306112376,0.20718138563667587
196,THO-0,160.0,0.0,20.3721062748909,0.17709012036658792,-10.358328268314274,0.17709012036658792
197,TOL-0,160.0,0.0,16.159563970720768,0.11769723094715512,-14.570870572484406,0.11769723094715512
198,TON-0,160.0,0.0,10.934902682828902,0.2598609519449427,-19.795531860376272,0.25986095194494163
199,TSC-0,160.0,0.0,28.79828786225319,0.47988312594992194,-1.9321466809519845,0.47988312594992194
200,TUN-0,160.0,0.0,17.155712597966193,0.15649538367568264,-13.574721945238979,0.15649538367568264
201,UEI-0,160.0,0.0,11.426833012795448,0.3883583540794369,-19.303601530409722,0.38835835407943686
202,UFI-0,160.0,0.0,25.667823087310794,0.25057082065913316,-5.062611455894382,0.2505708206591332
203,UOS-0,160.0,0.0,15.416639313566685,0.39136459419868325,-15.31379522963849,0.3913645941986833
204,UOV-0,160.0,0.0,21.2492939552784,0.23030774619561664,-9.481140587926777,0.23030774619561664
205,UOZ-0,160.0,0.0,12.109594197916985,0.14314468491418142,-18.620840345288187,0.1431446849141819
206,USI-0,160.0,0.0,24.10051929585934,0.1485353403964991,-6.629915247345837,0.14853534039649913
207,UTL-0,160.0,0.0,22.77429905266762,0.173740112510779,-7.956135490537555,0.173740112510779
208,UWY-0,160.0,0.0,19.9344133272171,0.19874713099338948,-10.796021215988073,0.19874713099338948
209,VET-0,160.0,0.0,14.051363493263722,0.09974415819465596,-16.679071049941452,0.09974415819465653
210,VFI-0,160.0,0.0,22.071867459702496,0.182305575031789,-8.65856708350268,0.182305575031789
211,VNI-0,160.0,0.0,19.350411973953246,0.07377456532234657,-11.380022569251926,0.07377456532234657
212,VSV-0,160.0,0.0,23.80787004389763,0.6872365802177265,-6.922564499307544,0.6872365802177265
213,WEI-0,160.0,0.0,23.55819137063026,0.2041629421876473,-7.172243172574909,0.2041629421876473
214,YUG-0,160.0,0.0,19.758675846076013,0.37620258751666746,-10.971758697129163,0.37620258751666746
215,ZON-0,160.0,0.0,16.851789333343504,0.24623041486200098,-13.878645209861668,0.24623041486200098
